gross,genres,movie_title,plot_keywords,movie_imdb_link,language,country,title_year,imdb_score,Action,Adventure,Fantasy,Sci-fi,Thriller,Comedy,Romance,Mystery,Horror,Animation
104354205,Comedy|Romance,American Wedding,bachelor party|blow job|breasts|friend|wedding,tt0328828,English,USA,2003,6.3,0,0,0,0,0,1,1,0,0,0
107100855,Biography|Drama|Thriller,Captain Phillips,hijacking|hostage|leader|ship|somalia,tt1535109,English,USA,2013,7.9,0,0,0,0,1,0,0,0,0,0
98711404,Comedy|Crime|Romance|Thriller,Date Night,city|new york city|night|reservation|restaurant,tt1279935,English,USA,2010,6.3,0,0,0,0,1,1,1,0,0,0
100328194,Comedy|Family|Fantasy,Casper,casper|friendly ghost|ghost|maine|mansion,tt0112642,English,USA,1995,6,0,0,1,0,0,1,0,0,0,0
101530738,Action|Crime|Thriller,The Equalizer,assassin|ex soldier|gangster|hanged man|mysterious past,tt0455944,English,USA,2014,7.2,1,0,0,0,1,0,0,0,0,0
93815117,Comedy|Drama|Romance,Maid in Manhattan,hotel|maid|new york city|place name in title|the bronx,tt0252076,English,USA,2002,5.1,0,0,0,0,0,1,1,0,0,0
91400000,Action|Drama|Thriller|War,Crimson Tide,alabama|mutiny|order|radio|submarine,tt0112740,English,USA,1995,7.3,1,0,0,0,1,0,0,0,0,0
162586036,Biography|Drama,The Pursuit of Happyness,bus|intern|internship|salesman|stockbroker,tt0454921,English,USA,2006,8,0,0,0,0,0,0,0,0,0,0
89706988,Drama|Mystery|Thriller,Flightplan,captain|flight|flight attendant|plane|search,tt0408790,English,USA,2005,6.2,0,0,0,0,1,0,0,1,0,0
78745923,Drama|Fantasy|Romance,City of Angels,angel|doctor|fall|heart surgeon|hospital,tt0120632,English,Germany,1998,6.7,0,0,1,0,0,0,1,0,0,0
70098138,Action,Kill Bill: Vol. 1,bride|coma|japan|revenge|sword,tt0266697,English,USA,2003,8.1,1,0,0,0,0,0,0,0,0,0
66365290,Comedy,Bowfinger,film within a film|filmmaking|guerrilla filmmaking|making of a movie|scientology parody,tt0131325,English,USA,1999,6.4,0,0,0,0,0,1,0,0,0,0
,Action|Adventure|Drama|Sci-Fi,Stargate SG-1            ,2000s|21st century|alternate history|message from outer space|military,tt0118480,English,USA,,8.4,1,1,0,1,0,0,0,0,0,0
66207920,Action|Crime|Drama|Thriller,Kill Bill: Vol. 2,assassin|assassination|bride|death|vengeance,tt0378194,English,USA,2004,8,1,0,0,0,1,0,0,0,0,0
63408614,Action|Comedy|Crime|Thriller,Tango & Cash,1980s|80s action|escape|plea bargain|prison,tt0098439,English,USA,1989,6.3,1,0,0,0,1,1,0,0,0,0
58422650,Comedy|Fantasy|Horror,Death Becomes Her,plastic surgeon|rejuvenation|revenge|rival|rivalry,tt0104070,English,USA,1992,6.4,0,0,1,0,0,1,0,0,1,0
56932305,Action|Adventure|Comedy|Western,Shanghai Noon,19th century|chinese|princess|rescue|travel,tt0184894,English,USA,2000,6.6,1,1,0,0,0,1,0,0,0,0
68750000,Action|Adventure|Thriller,Executive Decision,bomb|hostage|military|plane|terrorist,tt0116253,English,USA,1996,6.4,1,1,0,0,1,0,0,0,0,0
68218041,Comedy|Family|Fantasy,Mr. Popper's Penguins,father|penguin|snowglobe|son|winter,tt1396218,English,USA,2011,6,0,0,1,0,0,1,0,0,0,0
25040293,Action|Adventure|Fantasy,The Forbidden Kingdom,monkey king|staff|teenager|urination|warrior,tt0865556,English,USA,2008,6.6,1,1,1,0,0,0,0,0,0,0
55747724,Adventure|Animation|Comedy|Family,Free Birds,chipmunk|hunting dog|sabotage|thanksgiving|turkey the bird,tt1621039,English,USA,2013,5.9,0,1,0,0,0,1,0,0,0,1
55473600,Action|Horror|Sci-Fi,Alien 3,alien|crash|planet|prison|survivor,tt0103644,English,USA,1992,6.4,1,0,0,1,0,0,0,0,1,0
49994804,Biography|Drama|History|Musical,Evita,actress|argentina|military|politics|singer,tt0116250,English,USA,1996,6.3,0,0,0,0,0,0,0,0,0,0
41609593,Action|Adventure|Crime|Thriller,Ronin,case|ex kgb|ronin|russian|suitcase,tt0122690,English,UK,1998,7.3,1,1,0,0,1,0,0,0,0,0
38553833,Adventure|Drama|Horror|Thriller,The Ghost and the Darkness,bridge|engineer|hunter|lion|railway,tt0116409,English,USA,1996,6.8,0,1,0,0,1,0,0,0,1,0
76137505,Animation|Comedy|Family|Fantasy,Paddington,bear|ear wax cleaning|fake newsreel|paddington station london|taxidermist,tt1109624,English,UK,2014,7.2,0,0,1,0,0,1,0,0,0,1
34350553,Action|Comedy|Sci-Fi,The Watch,alien|escape|manager|neighborhood watch|ohio,tt1298649,English,USA,2012,5.7,1,0,0,1,0,1,0,0,0,0
34238611,Action|Crime|Drama|Thriller,The Hunted,capture|combat|fbi|hunter|special forces,tt0269347,English,USA,2003,6,1,0,0,0,1,0,0,0,0,0
34098563,Drama|Thriller,Instinct,africa|anthropologist|murder|poacher|psychiatrist,tt0128278,English,USA,1999,6.5,0,0,0,0,1,0,0,0,0,0
33828318,Comedy,Stuck on You,actor|conjoined twins|cook|internet|short order cook,tt0338466,English,USA,2003,5.8,0,0,0,0,0,1,0,0,0,0
33472850,Comedy|Sport,Semi-Pro,flint michigan|merger|michigan|nba|team,tt0839980,English,USA,2008,5.8,0,0,0,0,0,1,0,0,0,0
31051126,Adventure|Animation|Comedy|Family,The Pirates! Band of Misfits,charles darwin|cutlass|pirate|queen victoria|scientist,tt1430626,English,UK,2012,6.7,0,1,0,0,0,1,0,0,0,1
35707327,Crime|Drama|Mystery|Thriller,Changeling,execution by hanging|los angeles police department|miscarriage of justice|missing child|wrongful conviction,tt0824747,English,USA,2008,7.8,0,0,0,0,1,0,0,1,0,0
20550712,Action|Drama|Sci-Fi|Thriller,Chain Reaction,cold fusion|die hard scenario|man with glasses|on the run|outrunning explosion,tt0115857,English,USA,1996,5.6,1,0,0,1,1,0,0,0,0,0
18573791,Action|Drama|Sport|Thriller,The Fan,baseball|fan|obsession|salesman|san francisco giants,tt0116277,English,USA,1996,5.8,1,0,0,0,1,0,0,0,0,0
51225796,Drama|Musical|Romance|Thriller,The Phantom of the Opera,based on stage musical based on novel|disfigurement|mask|opera|singer,tt0293508,English,UK,2004,7.4,0,0,0,0,1,0,1,0,0,0
16264475,Biography|Drama|History|War,Elizabeth: The Golden Age,court|intrigue|queen|spain|virgin,tt0414055,English,UK,2007,6.9,0,0,0,0,0,0,0,0,0,0
12870569,Drama|History|War,Gods and Generals,confederacy|hero|prequel|stonewall jackson|war hero,tt0279111,English,USA,2003,6.3,0,0,0,0,0,0,0,0,0,0
16088610,Comedy|Drama|Family|Fantasy,Imagine That,blanket|competition|family relationships|feather|sleepover,tt0780567,English,USA,2009,5.6,0,0,1,0,0,1,0,0,0,0
51178893,Adventure|Comedy|Crime|Family|Musical,Muppets Most Wanted,europe|frog|gulag|prison break|puppet,tt2281587,English,USA,2014,6.4,0,1,0,0,0,1,0,0,0,0
39440655,Drama|Music|Musical|Romance,Burlesque,burlesque|dancer|iowa|small town girl|stage,tt1126591,English,USA,2010,6.4,0,0,0,0,0,0,1,0,0,0
6167817,Drama|Mystery|Romance|War,A Very Long Engagement,court martial|death|girl|no man's land|soldier,tt0344510,French,France,2004,7.7,0,0,0,0,0,0,1,1,0,0
,Crime|Drama|Romance,Lolita,lolita|nymphet|older man young girl relationship|professor|writer,tt0056193,English,UK,1962,7.7,0,0,0,0,0,0,1,0,0,0
,Crime|Horror|Mystery|Thriller,Eye See You,drill in the eye|eye gouging|hanged woman|murder|peep hole,tt0160184,English,USA,2002,5.3,0,0,0,0,1,0,0,1,1,0
81645152,Action|Horror|Sci-Fi|Thriller,Blade II,blade the character|cult film|mutation|vampire|warrior,tt0187738,English,USA,2002,6.7,1,0,0,1,1,0,0,0,1,0
69951824,Drama|Romance,Seven Pounds,boyfriend girlfriend relationship|heart|main character dies|organ donor|redemption,tt0814314,English,USA,2008,7.7,0,0,0,0,0,0,1,0,0,0
9483821,Action|Thriller,Bullet to the Head,bar|bullet|corruption|detective|lawyer,tt1308729,English,USA,2012,5.7,1,0,0,0,1,0,0,0,0,0
66676062,Crime|Drama,The Godfather: Part III,1970s|family relationships|mob hit|opera|repeating history,tt0099674,English,USA,1990,7.6,0,0,0,0,0,0,0,0,0,0
26838389,Comedy|Drama|Romance,Elizabethtown,flight|flight attendant|kentucky|shoes|travel,tt0368709,English,USA,2005,6.4,0,0,0,0,0,1,1,0,0,0
75604320,Comedy|Romance,"You, Me and Dupree",best friend|foot fetish|houseguest|newlywed|wedding,tt0463034,English,USA,2006,5.6,0,0,0,0,0,1,1,0,0,0
108200000,Action|Adventure|Romance|Sci-Fi,Superman II,alien invasion|based on comic book|flying superhero|phantom zone|revenge,tt0081573,English,USA,1980,6.8,1,1,0,1,0,0,1,0,0,0
7221458,Drama|Thriller,All the King's Men,governor|journalist|louisiana|mistress|politician,tt0405676,English,Germany,2006,6.2,0,0,0,0,1,0,0,0,0,0
70327868,Action|Crime|Thriller,Shaft,blaxploitation|detective|drugs|shaft|trial,tt0162650,English,Germany,2000,5.9,1,0,0,0,1,0,0,0,0,0
58297830,Adventure|Animation|Drama|Family|Fantasy|Musical|Mystery|Romance,Anastasia,amnesia|reference to anastasia romanov|romanov|russia|russian revolution,tt0118617,English,USA,1997,7.1,0,1,1,0,0,0,1,1,0,1
57386369,Drama|Musical|Romance,Moulin Rouge!,death of main character|eiffel tower paris|jealousy|tragedy|two suitors,tt0203009,English,USA,2001,7.6,0,0,0,0,0,0,1,0,0,0
45207112,Crime|Mystery|Thriller,Domestic Disturbance,amateur detective|boat builder|boy|stepfather|witness,tt0249478,English,USA,2001,5.5,0,0,0,0,1,0,0,1,0,0
62563543,Biography|Crime|Drama,Black Mass,based on true story|boston massachusetts|fbi agent|gangster|true crime,tt1355683,English,USA,2015,7,0,0,0,0,0,0,0,0,0,0
33574332,Drama|History|War,Flags of Our Fathers,imperial japan|japan|japanese army|japanese soldier|world war two,tt0418689,English,USA,2006,7.1,0,0,0,0,0,0,0,0,0,0
73343413,Crime|Drama|Thriller,Law Abiding Citizen,attorney|deal|district attorney|investigation|justice,tt1197624,English,USA,2009,7.4,0,0,0,0,1,0,0,0,0,0
25031037,Action|Horror|Thriller,Grindhouse,anthropophagus|blood and gore|double feature|real twins playing twins|zombie,tt0462322,English,USA,2007,7.6,1,0,0,0,1,0,0,0,1,0
22843047,Drama|History|Horror,Beloved,farm|freedom|ohio|slavery|spirit,tt0120603,English,USA,1998,5.9,0,0,0,0,0,0,0,0,1,0
5755286,Drama|Romance|Sport,Lucky You,losing|poker|poker player|reference to frederic chopin|reference to johannes brahms,tt0338216,English,USA,2007,5.9,0,0,0,0,0,0,1,0,0,0
164435221,Biography|Crime|Drama,Catch Me If You Can,attorney|cat and mouse|fbi|pan am|pilot,tt0264464,English,USA,2002,8,0,0,0,0,0,0,0,0,0,0
95720716,Drama|History|Thriller,Zero Dark Thirty,al qaeda|cia|interrogation|lie|navy seal,tt1790885,English,USA,2012,7.4,0,0,0,0,1,0,0,0,0,0
118683135,Comedy|Drama|Romance,The Break-Up,art|break up|football video game|kitchen|talking to one's self in a mirror,tt0452594,English,USA,2006,5.8,0,0,0,0,0,1,1,0,0,0
143704210,Comedy|Family|Musical|Romance,Mamma Mia!,bride|greece|island|mediterranean|wedding,tt0795421,English,USA,2008,6.3,0,0,0,0,0,1,1,0,0,0
110476776,Comedy|Romance,Valentine's Day,flower|indian restaurant|tv station|valentine|valentine's day,tt0817230,English,USA,2010,5.7,0,0,0,0,0,1,1,0,0,0
80270227,Action|Adventure|Comedy,The Dukes of Hazzard,1969 dodge charger|bikini|farm|misogynist|tow truck,tt0377818,English,USA,2005,5.1,1,1,0,0,0,1,0,0,0,0
36385763,Drama|War,The Thin Red Line,battle|hill|jungle|multiple perspectives|tropical island,tt0120863,English,USA,1998,7.6,0,0,0,0,0,0,0,0,0,0
34580635,Biography|Comedy|Drama,Man on the Moon,andy kaufman|comedian|eccentric|wrestler|wrestling,tt0125664,English,UK,1999,7.4,0,0,0,0,0,1,0,0,0,0
42438300,Biography|Crime|Drama,Casino,car bomb|card cheat|cash|casino|gambling syndicate,tt0112641,English,USA,1995,8.2,0,0,0,0,0,0,0,0,0,0
23324666,Action|Thriller,From Paris with Love,ambassador|cia|dinner|spy|terrorist,tt1179034,English,France,2010,6.5,1,0,0,0,1,0,0,0,0,0
23020488,Action|Comedy|Fantasy,Bulletproof Monk,monastery|monk|scroll|tibetan|tibetan monk,tt0245803,English,USA,2003,5.5,1,0,1,0,0,1,0,0,0,0
90567722,Comedy,"Me, Myself & Irene",dissociative identity disorder|limousine|multiple personality|police|rhode island,tt0183505,English,USA,2000,6.5,0,0,0,0,0,1,0,0,0,0
72601713,Animation|Comedy|Family,Barnyard,cow|farmer|howl|howling at the moon|vegetarian,tt0414853,English,Germany,2006,5.6,0,0,0,0,0,1,0,0,0,1
296623634,Adventure|Drama|Fantasy|Romance,The Twilight Saga: New Moon,forks washington|protecting a woman|title same as book|vampire|werewolf,tt1259571,English,USA,2009,4.6,0,1,1,0,0,0,1,0,0,0
267652016,Adventure|Animation|Comedy|Family|Fantasy,Shrek,donkey|fairy tale|ogre|princess|swamp,tt0126029,English,USA,2001,7.9,0,1,1,0,0,1,0,0,0,1
165500000,Action|Adventure|Drama|Romance,Robin Hood: Prince of Thieves,balladeer|crusades|england|king|modern minstrel,tt0102798,English,USA,1991,6.9,1,1,0,0,0,0,1,0,0,0
153620822,Comedy|Drama|Romance|Sport,Jerry Maguire,agent|career|client|fiance|sports agent,tt0116695,English,USA,1996,7.3,0,0,0,0,0,1,1,0,0,0
218628680,Comedy|Fantasy,Ted,2010s|car accident|sex scene|teddy bear|testicle,tt1637725,English,USA,2012,7,0,0,1,0,0,1,0,0,0,0
147637474,Comedy|Drama|Romance,As Good as It Gets,dog|friendship|neighbor|unlikely friendship|writer,tt0119822,English,USA,1997,7.7,0,0,0,0,0,1,1,0,0,0
135014968,Biography|Comedy|Drama|Romance,Patch Adams,doctor|hospital|mental institution|nurse|student,tt0129290,English,USA,1998,6.7,0,0,0,0,0,1,1,0,0,0
126203320,Comedy|Romance,Mr. Deeds,abbreviation in title|reporter|small town|sudden wealth|unknowing heir,tt0280590,English,USA,2002,5.8,0,0,0,0,0,1,1,0,0,0
126975169,Mystery|Sci-Fi|Thriller,Super 8,deputy|group of friends|time|train|train crash,tt1650062,English,USA,2011,7.1,0,0,0,1,1,0,0,1,0,0
125548685,Biography|Drama,Erin Brockovich,contamination|corporate crime|environmental issue|female protagonist|working single mother,tt0195685,English,USA,2000,7.3,0,0,0,0,0,0,0,0,0,0
105807520,Comedy|Romance,How to Lose a Guy in 10 Days,advertising executive|diamond|magazine|party|wager,tt0251127,English,USA,2003,6.4,0,0,0,0,0,1,1,0,0,0
191616238,Action|Comedy|Crime,22 Jump Street,college|drugs|hidden camera|tattoo|undercover,tt2294449,English,USA,2014,7.1,1,0,0,0,0,1,0,0,0,0
105264608,Drama|Fantasy|Horror,Interview with the Vampire: The Vampire Chronicles,betrayal|dangerous friend|gothic|monster as victim|vampire,tt0110148,English,USA,1994,7.6,0,0,1,0,0,0,0,0,1,0
97680195,Comedy|Romance,Yes Man,best friend|dvd|girlfriend|loan|self help,tt1068680,English,USA,2008,6.8,0,0,0,0,0,1,1,0,0,0
126088877,Action|Comedy|Crime,Central Intelligence,accountant|blooper|espionage|facebook|high school reunion,tt1489889,English,USA,2016,6.6,1,0,0,0,0,1,0,0,0,0
127997349,Adventure|Comedy|Drama|Fantasy|Musical,Into the Woods,based on stage musical|cinderella|little red riding hood|singing|witch,tt2180411,English,USA,2014,6,0,1,1,0,0,1,0,0,0,0
88504640,Crime|Drama|Mystery|Thriller,Inside Man,bank|detective|negotiation|police|robber,tt0454848,English,USA,2006,7.6,0,0,0,0,1,0,0,1,0,0
81517441,Action|Crime|Drama|Thriller,Payback,anti hero|criminal|greed|prostitute|tough guy,tt0120784,English,USA,1999,7.1,1,0,0,0,1,0,0,0,0,0
81022333,Action|Adventure|Mystery|Sci-Fi,Congo,captain|congo|expedition|laser|lost city,tt0112715,English,USA,1995,5,1,1,0,1,0,0,0,1,0,0
75621915,Comedy|Drama|Family,We Bought a Zoo,blocked road|father son relationship|love at first sight|teenage boy|zookeeper,tt1389137,English,USA,2011,7.1,0,0,0,0,0,1,0,0,0,0
79948113,Drama|Mystery|Sci-Fi|Thriller,Knowing,disaster|end of the world|number|student|time capsule,tt0448011,English,USA,2009,6.2,0,0,0,1,1,0,0,1,0,0
88658172,Comedy|Romance,Failure to Launch,friend|intervention|moving|secret|slacker,tt0427229,English,USA,2006,5.6,0,0,0,0,0,1,1,0,0,0
75888270,Horror|Mystery,The Ring Two,cartoon on tv|foreign language adaptation|second part|videotape|writer,tt0377109,English,USA,2005,5.4,0,0,0,0,0,0,0,1,1,0
75367693,Animation|Comedy|Family|Fantasy,Garfield,cat|dog|first part|lasagna|veterinarian,tt0356634,English,USA,2004,5,0,0,1,0,0,1,0,0,0,1
73701902,Comedy|Family,Christmas with the Kranks,act of kindness|christmas|christmas eve|neighbor|vacation,tt0388419,English,USA,2004,5.2,0,0,0,0,0,1,0,0,0,0
75605492,Biography|Drama|Sport,Moneyball,baseball|meeting|statistics|strategy|voice over,tt1210166,English,USA,2011,7.6,0,0,0,0,0,0,0,0,0,0
67823573,Action|Drama|Thriller,Outbreak,disease|epidemic|monkey|quarantine|virus,tt0114069,English,USA,1995,6.6,1,0,0,0,1,0,0,0,0,0
91439400,Action|Mystery|Thriller,Non-Stop,air marshal|death|passenger|terrorist|transatlantic flight,tt2024469,English,UK,2014,7,1,0,0,0,1,0,0,1,0,0
67128202,Action|Adventure|Family|Fantasy|Sci-Fi|Thriller,Race to Witch Mountain,alien|military|mountain|spacecraft|ufo,tt1075417,English,USA,2009,5.7,1,1,1,1,1,0,0,0,0,0
70496802,Action|Drama|Thriller,V for Vendetta,dystopia|freedom|government|revolution|terrorist,tt0434409,English,USA,2005,8.2,1,0,0,0,1,0,0,0,0,0
60470220,Action|Adventure|Comedy,Shanghai Knights,1880s|arrow|imperial seal|murder|revenge,tt0300471,English,USA,2003,6.2,1,1,0,0,0,1,0,0,0,0
,Crime|Drama,Unforgotten            ,,tt4192812,English,UK,,7.9,0,0,0,0,0,0,0,0,0,0
58336565,Adventure|Animation|Comedy|Family,Curious George,hat|monkey|museum|shrine|yellow,tt0381971,English,USA,2006,6.6,0,1,0,0,0,1,0,0,0,1
54997476,Crime|Drama|Mystery|Thriller,Don't Say a Word,mental institution|post traumatic stress|psychiatrist|vomiting|voyeur,tt0260866,English,USA,2001,6.3,0,0,0,0,1,0,0,1,0,0
55682070,Action|Fantasy|Horror,Hansel & Gretel: Witch Hunters,bounty hunter|brother sister team|death of loved one|hansel and gretel|supernatural power,tt1428538,English,Germany,2013,6.1,1,0,1,0,0,0,0,0,1,0
52752475,Drama|Thriller,Unfaithful,erotic thriller|infidelity|marital infidelity|unfaithfulness|wife's lover murdered by husband,tt0250797,English,USA,2002,6.7,0,0,0,0,1,0,0,0,0,0
55092830,Action|Adventure|Sci-Fi|Thriller,I Am Number Four,based on young adult novel|good versus evil|guardian|human alien|ohio,tt1464540,English,USA,2011,6.1,1,1,0,1,1,0,0,0,0,0
50815288,Drama|Thriller,Syriana,cia|hezbollah|lebanon|oil|prince,tt0365737,English,USA,2005,7,0,0,0,0,1,0,0,0,0,0
52822418,Action|Drama|Thriller|War,13 Hours,based on true story|cia agent|libya|mercenary|u.s. ambassador,tt4172430,English,USA,2016,7.4,1,0,0,0,1,0,0,0,0,0
50150619,Adventure|Animation|Comedy|Family|Fantasy|Romance,The Book of Life,afterlife|bullfight|bullfighting|love triangle|mexico,tt2262227,English,USA,2014,7.3,0,1,1,0,0,1,1,0,0,1
48745150,Crime|Thriller,Firewall,architect|bank|cayman islands|meeting|murder,tt0408345,English,USA,2006,5.8,0,0,0,0,1,0,0,0,0,0
50007168,Action|Crime|Drama|Thriller,Absolute Power,death|death of wife|murder|thief|violence,tt0118548,English,USA,1997,6.7,1,0,0,0,1,0,0,0,0,0
48154732,Action|Drama|War,G.I. Jane,feminism|hit in the crotch|kicked in the crotch|kicked in the testicles|navy,tt0119173,English,USA,1997,5.8,1,0,0,0,0,0,0,0,0,0
48265581,Drama|Mystery|Thriller,The Game,birthday|falling through a glass roof|game|hitchcockian|suicide,tt0119174,English,USA,1997,7.8,0,0,0,0,1,0,0,1,0,0
46982632,Adventure|Horror|Mystery,Silent Hill,gothic|police|police officer|silent hill|sleepwalking,tt0384537,English,Canada,2006,6.6,0,1,0,0,0,0,0,1,1,0
44737059,Comedy|Sport,The Replacements,coach|football player|misfits|strike|sumo wrestler,tt0191397,English,USA,2000,6.5,0,0,0,0,0,1,0,0,0,0
44484065,Action|Crime|Drama|Mystery|Thriller,The Negotiator,hostage|innocence|murder|negotiator|police,tt0120768,English,Germany,1998,7.3,1,0,0,0,1,0,0,1,0,0
47553512,Action|Thriller,Into the Storm,danger|graduation|storm|teenage boy|tornado,tt2106361,English,USA,2014,5.8,1,0,0,0,1,0,0,0,0,0
42610000,Action|Comedy|Crime|Thriller,Beverly Hills Cop III,california|counterfeit|counterfeit money|money|theme park,tt0109254,English,USA,1994,5.5,1,0,0,0,1,1,0,0,0,0
41482207,Comedy|Fantasy|Horror,Gremlins 2: The New Batch,gremlin|horror host|hulk hogan|monster|skyscraper,tt0099700,English,USA,1990,6.3,0,0,1,0,0,1,0,0,1,0
47105085,Crime|Drama,The Judge,courtroom|dysfunctional family|indiana|lawyer|trial,tt1872194,English,USA,2014,7.4,0,0,0,0,0,0,0,0,0,0
41256277,Action|Thriller,The Peacemaker,nuclear explosion|nuclear weapon|russia|train|train crash,tt0119874,English,USA,1997,5.9,1,0,0,0,1,0,0,0,0,0
50740078,Action|Horror|Sci-Fi|Thriller,Resident Evil: Apocalypse,cover up|monster|strong female character|strong female lead|zombie apocalypse,tt0318627,English,Germany,2004,6.2,1,0,0,1,1,0,0,0,1,0
40203020,Comedy|Drama|Romance,Bridget Jones: The Edge of Reason,american actress playing british character|intern|prison|six word title|thailand,tt0317198,English,UK,2004,5.9,0,0,0,0,0,1,1,0,0,0
40905277,Crime|Drama|Romance|Thriller,Out of Time,cancer|florida|insurance|life insurance policy|small town,tt0313443,English,USA,2003,6.5,0,0,0,0,1,0,1,0,0,0
39778599,Adventure|Drama|Thriller,The Beach,love|map|paradise|thailand|travel,tt0163978,English,USA,2000,6.6,0,1,0,0,1,0,0,0,0,0
37486138,Comedy|Drama|Romance,Raising Helen,fashion show|female protagonist|love|pastor|queens new york city,tt0350028,English,USA,2004,6,0,0,0,0,0,1,1,0,0,0
38105077,Action|Crime|Thriller,Ninja Assassin,critically bashed|kung fu|martial artist|martial arts|ninja,tt1186367,English,USA,2009,6.4,1,0,0,0,1,0,0,0,0,0
35168395,Drama|Romance|Sport,For Love of the Game,baseball|baseball movie|detroit tigers|perfect game|pitcher,tt0126916,English,USA,1999,6.5,0,0,0,0,0,0,1,0,0,0
,Crime|Drama|Mystery,A Touch of Frost            ,cult tv|death|detective inspector|four word title|internal affairs,tt0108967,English,UK,,7.8,0,0,0,0,0,0,0,1,0,0
32741596,Drama|Fantasy,Hereafter,death|france|near death experience|tsunami|twin brother,tt1212419,English,USA,2010,6.5,0,0,1,0,0,0,0,0,0,0
31874869,Crime|Mystery|Thriller,Murder by Numbers,disposing of a dead body|high school student|murder|sociopath|teenage boy,tt0264935,English,USA,2002,6.1,0,0,0,0,1,0,0,1,0,0
30306268,Action|Crime|Thriller,Assassins,assassin|floppy disk|modem|rival|russian,tt0112401,English,France,1995,6.3,1,0,0,0,1,0,0,0,0,0
27667947,Crime|Drama|Thriller,Hannibal Rising,aunt|cannibalism|faked death|medical student|revenge,tt0367959,English,UK,2007,6.2,0,0,0,0,1,0,0,0,0,0
27067160,Comedy|Drama|Romance,The Story of Us,four word title|husband wife relationship|male rear nudity|marriage|summer camp,tt0160916,English,USA,1999,5.9,0,0,0,0,0,1,1,0,0,0
26616999,Action|Adventure|Romance|Sci-Fi|Thriller,The Host,alien|alien creature|body snatching|desert|parasite,tt1517260,English,USA,2013,5.9,1,1,0,1,1,0,1,0,0,0
26536120,Action|Crime|Drama|Mystery|Thriller,Basic,2000s|army|military crime|necklace yanked off|panama,tt0264395,English,Germany,2003,6.5,1,0,0,0,1,0,0,1,0,0
26199517,Action|Crime|Drama|Mystery|Thriller,Blood Work,boat|heart transplant|murder|serial killer|sister,tt0309377,English,USA,2002,6.4,1,0,0,0,1,0,0,1,0,0
25450527,Action|Crime|Drama|Mystery|Thriller,The International,bank|chase|district attorney|interpol|murder,tt0963178,English,USA,2009,6.5,1,0,0,0,1,0,0,1,0,0
25407250,Action|Adventure|Sci-Fi|Thriller,Escape from L.A.,escape|island|los angeles california|machismo|president's daughter,tt0116225,English,USA,1996,5.7,1,1,0,1,1,0,0,0,0,0
,Drama|Mystery|Thriller,Twisted            ,,tt2355844,English,USA,,7.5,0,0,0,0,1,0,0,1,0,0
23159305,Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi,The Iron Giant,boy|friend|government agent|maine|robot,tt0129167,English,USA,1999,8,1,1,0,1,0,1,0,0,0,1
24006726,Adventure|Comedy|Drama,The Life Aquatic with Steve Zissou,expedition|oceanographer|sea|shark|team,tt0362270,English,USA,2004,7.3,0,1,0,0,0,1,0,0,0,0
20389967,Action|Biography|Drama|History|War,Free State of Jones,american civil war|civil war|u.s. civil war,tt1124037,English,USA,2016,6.7,1,0,0,0,0,0,0,0,0,0
19593740,Crime|Drama|Thriller,The Life of David Gale,activist|death|death row|murder|texas,tt0289992,English,USA,2003,7.5,0,0,0,0,1,0,0,0,0,0
19118247,Action|Comedy,Man of the House,cheerleader|cheerleading movie|neo noir|neo western|texas ranger,tt0331933,English,USA,2005,5.4,1,0,0,0,0,1,0,0,0,0
26442251,Action|Crime|Drama|Thriller,Run All Night,death|drug dealer|limousine|limousine driver|one night,tt2199571,English,USA,2015,6.6,1,0,0,0,1,0,0,0,0,0
18472363,Action|Adventure|Crime|Thriller,Into the Blue,bahamas|blood splatter|cocaine|hairy chest|shark,tt0378109,English,USA,2005,5.8,1,1,0,0,1,0,0,0,0,0
21557240,Adventure|Comedy|Fantasy,Your Highness,knight|prince|quest|rescue|thong bikini,tt1240982,English,USA,2011,5.6,0,1,1,0,0,1,0,0,0,0
21283440,Drama|Mystery|Thriller,Dream House,closet|father daughter relationship|psychiatric hospital|real life sisters playing sisters|train,tt1462041,English,USA,2011,6,0,0,0,0,1,0,0,1,0,0
10556196,Crime|Drama|Thriller,Mad City,hostage|museum|natural history museum|news reporter|reporter,tt0119592,English,USA,1997,6.2,0,0,0,0,1,0,0,0,0,0
16671505,Adventure|Comedy|Crime|Drama|Family,Baby's Day Out,baby|baby boy|kidnapping|kidnapping a child|taxi,tt0109190,English,USA,1994,5.9,0,1,0,0,0,1,0,0,0,0
10400000,Drama|Romance,The Scarlet Letter,17th century|adultery|letter|pubic hair|swimming,tt0114345,English,USA,1995,5.1,0,0,0,0,0,0,1,0,0,0
9528092,Biography|Drama|Thriller,Fair Game,bush administration|cia|interview|iraq|new york times,tt0977855,English,USA,2010,6.8,0,0,0,0,1,0,0,0,0,0
,Action|Drama|Sci-Fi,Defiance            ,alien|alien invasion|planet invasion|post apocalypse|year 2046,tt2189221,English,USA,,7,1,0,0,1,0,0,0,0,0,0
20488579,Action|Sci-Fi|Thriller,Gamer,battle|convict|death|mind control|role playing,tt1034032,English,USA,2009,5.8,1,0,0,1,1,0,0,0,0,0
